sim_time,n,p,ratio,method,type,num,estimate
16,100,100,334,lasso,wbc,12,0
16,100,100,334,lasso,null,56,-0.4968012121333958
16,100,100,334,lasso,wbc,4,0
16,100,100,334,lasso,wai,1,0
16,100,100,334,lasso,null,50,0
16,100,100,334,lasso,wbc,8,0
16,100,100,334,lasso,null,12,0
16,100,100,334,lasso,wbc,9,0
16,100,100,334,lasso,null,57,0
16,100,100,334,lasso,null,58,0
16,100,100,334,lasso,null,6,0
16,100,100,334,lasso,wbc,6,0
16,100,100,334,lasso,null,45,0
16,100,100,334,lasso,wai,6,0
16,100,100,334,lasso,null,11,0
16,100,100,334,lasso,null,59,0
16,100,100,334,lasso,null,5,0
16,100,100,334,lasso,null,17,-0.7001888390129816
16,100,100,334,lasso,wai,14,0
16,100,100,334,lasso,null,23,0
16,100,100,334,lasso,wai,7,0
16,100,100,334,lasso,null,16,0
16,100,100,334,lasso,wai,13,0
16,100,100,334,lasso,wai,12,0
16,100,100,334,lasso,null,35,0
16,100,100,334,lasso,null,37,0
16,100,100,334,lasso,null,54,0
16,100,100,334,lasso,null,48,0
16,100,100,334,lasso,null,52,1.191000612841947
16,100,100,334,lasso,wai,4,0
16,100,100,334,lasso,wai,16,0
16,100,100,334,lasso,null,28,0
16,100,100,334,lasso,wbc,1,0
16,100,100,334,lasso,wbc,2,1.3046641818662823
16,100,100,334,lasso,wbc,5,0.4215778698723651
16,100,100,334,lasso,wbc,7,0
16,100,100,334,lasso,wbc,10,0.698448628758632
16,100,100,334,lasso,wbc,11,0.6769107901571314
16,100,100,334,lasso,wai,3,0
16,100,100,334,lasso,wai,8,0
16,100,100,334,lasso,wai,9,0.15286592428158471
16,100,100,334,lasso,wai,10,0
16,100,100,334,lasso,wai,11,0
16,100,100,334,lasso,null,1,0
16,100,100,334,lasso,null,3,0
16,100,100,334,lasso,null,4,0
16,100,100,334,lasso,null,7,0
16,100,100,334,lasso,null,8,-0.19003903112538087
16,100,100,334,lasso,null,9,0
16,100,100,334,lasso,null,13,0
16,100,100,334,lasso,null,14,0
16,100,100,334,lasso,null,15,0
16,100,100,334,lasso,null,18,0
16,100,100,334,lasso,null,19,0
16,100,100,334,lasso,null,20,0
16,100,100,334,lasso,null,26,-0.1698222043459046
16,100,100,334,lasso,null,27,0
16,100,100,334,lasso,null,29,0
16,100,100,334,lasso,null,30,0
16,100,100,334,lasso,null,32,0
16,100,100,334,lasso,null,33,1.0019992101398003
16,100,100,334,lasso,null,34,0
16,100,100,334,lasso,null,36,0
16,100,100,334,lasso,null,38,0
16,100,100,334,lasso,null,39,0
16,100,100,334,lasso,null,41,0.4656646940232146
16,100,100,334,lasso,null,43,0
16,100,100,334,lasso,null,44,0
16,100,100,334,lasso,null,46,0
16,100,100,334,lasso,null,47,0
16,100,100,334,lasso,null,49,0
16,100,100,334,lasso,null,51,0.20358586172847504
16,100,100,334,lasso,null,55,0
16,100,100,334,lasso,null,60,0
17,100,100,334,forward,strong,1,21.149368270397044
17,100,100,334,forward,strong,3,18.739585754385445
17,100,100,334,forward,strong,11,20.181664509754448
17,100,100,334,forward,strong,6,20.609045939168368
17,100,100,334,forward,strong,10,20.614264125404052
17,100,100,334,forward,strong,2,18.30885233416235
17,100,100,334,forward,strong,4,19.140111789099446
17,100,100,334,forward,strong,9,18.84193879549616
17,100,100,334,forward,strong,5,22.77856905354908
17,100,100,334,forward,strong,7,21.35571465254339
17,100,100,334,forward,strong,12,17.550061274884115
17,100,100,334,forward,strong,8,20.738695417353547
17,100,100,334,forward,wai,4,0.5054916441146984
17,100,100,334,forward,wai,3,2.428550921407328
17,100,100,334,forward,null,59,-2.412257405796141
17,100,100,334,forward,null,36,1.1039079020400513
17,100,100,334,forward,null,4,-2.970841001012156
17,100,100,334,forward,wai,10,-1.8991636733017017
17,100,100,334,forward,null,43,2.217136013756916
17,100,100,334,forward,null,2,-1.5418533484365442
17,100,100,334,forward,null,21,2.2307861201961225
17,100,100,334,forward,null,60,-2.4573693200525866
17,100,100,334,forward,wai,8,0.8562027730335083
17,100,100,334,forward,null,19,-0.8435629276398762
17,100,100,334,forward,null,39,1.578260713365948
17,100,100,334,forward,wbc,6,-1.7527701423054298
17,100,100,334,forward,wbc,4,2.2190435377211988
17,100,100,334,forward,wbc,10,-0.2859316585292107
17,100,100,334,forward,null,25,-1.731484870661399
17,100,100,334,forward,wbc,12,-1.3570580520707456
17,100,100,334,forward,null,12,-1.6462426546735094
17,100,100,334,forward,null,41,1.157206505308619
17,100,100,334,forward,wai,14,1.3280164946536792
17,100,100,334,forward,null,15,2.476580073880514
17,100,100,334,forward,wai,6,-2.0773796065918884
17,100,100,334,forward,null,32,-1.298097251280424
17,100,100,334,forward,null,38,-1.4828226898058907
17,100,100,334,forward,null,8,-1.100406079234596
17,100,100,334,forward,null,51,-0.6877681903281985
17,100,100,334,forward,null,20,1.0829771441163416
17,100,100,334,forward,null,54,-0.974255927678403
17,100,100,334,forward,null,7,0.8077548288735752
17,100,100,334,forward,null,1,-0.9413513148420656
17,100,100,334,forward,null,3,-0.7516798206149686
17,100,100,334,forward,wbc,1,0
17,100,100,334,forward,wbc,2,0
17,100,100,334,forward,wbc,3,0
17,100,100,334,forward,wbc,5,0
17,100,100,334,forward,wbc,7,0
17,100,100,334,forward,wbc,8,0
17,100,100,334,forward,wbc,9,0
17,100,100,334,forward,wbc,11,0
17,100,100,334,forward,wai,1,0
17,100,100,334,forward,wai,2,0
17,100,100,334,forward,wai,5,0
17,100,100,334,forward,wai,7,0
17,100,100,334,forward,wai,9,0
17,100,100,334,forward,wai,11,0
17,100,100,334,forward,wai,12,0
17,100,100,334,forward,wai,13,0
17,100,100,334,forward,wai,15,0
17,100,100,334,forward,wai,16,0
17,100,100,334,forward,null,5,0
17,100,100,334,forward,null,6,0
17,100,100,334,forward,null,9,0
17,100,100,334,forward,null,10,0
17,100,100,334,forward,null,11,0
17,100,100,334,forward,null,13,0
17,100,100,334,forward,null,14,0
17,100,100,334,forward,null,16,0
17,100,100,334,forward,null,17,0
17,100,100,334,forward,null,18,0
17,100,100,334,forward,null,22,0
17,100,100,334,forward,null,23,0
17,100,100,334,forward,null,24,0
17,100,100,334,forward,null,26,0
17,100,100,334,forward,null,27,0
17,100,100,334,forward,null,28,0
17,100,100,334,forward,null,29,0
17,100,100,334,forward,null,30,0
17,100,100,334,forward,null,31,0
17,100,100,334,forward,null,33,0
17,100,100,334,forward,null,34,0
17,100,100,334,forward,null,35,0
17,100,100,334,forward,null,37,0
17,100,100,334,forward,null,40,0
17,100,100,334,forward,null,42,0
17,100,100,334,forward,null,44,0
17,100,100,334,forward,null,45,0
17,100,100,334,forward,null,46,0
17,100,100,334,forward,null,47,0
17,100,100,334,forward,null,48,0
17,100,100,334,forward,null,49,0
17,100,100,334,forward,null,50,0
17,100,100,334,forward,null,52,0
17,100,100,334,forward,null,53,0
17,100,100,334,forward,null,55,0
17,100,100,334,forward,null,56,0
17,100,100,334,forward,null,57,0
17,100,100,334,forward,null,58,0
17,100,100,334,lasso,strong,1,20.83604138743165
17,100,100,334,lasso,strong,3,19.257747708968292
17,100,100,334,lasso,strong,11,19.134737236667164
17,100,100,334,lasso,strong,6,18.96657015745368
17,100,100,334,lasso,strong,10,18.83663180746182
17,100,100,334,lasso,strong,2,17.452336206050546
17,100,100,334,lasso,strong,4,17.835497236634403
17,100,100,334,lasso,strong,9,17.453338762176937
17,100,100,334,lasso,strong,5,20.169271213715255
17,100,100,334,lasso,strong,7,19.027452030344673
17,100,100,334,lasso,strong,12,16.366555722486027
17,100,100,334,lasso,strong,8,17.655441814036145
17,100,100,334,lasso,wai,4,0.650636631220881
17,100,100,334,lasso,wai,3,0.07012066312626435
17,100,100,334,lasso,null,59,-1.033167933581406
17,100,100,334,lasso,null,36,0
17,100,100,334,lasso,null,4,-0.5010525527154487
17,100,100,334,lasso,wai,10,-0.36412650669544144
17,100,100,334,lasso,null,43,0
17,100,100,334,lasso,null,2,-0.04479456789350661
17,100,100,334,lasso,null,21,0.7935702622159735
17,100,100,334,lasso,null,60,0
17,100,100,334,lasso,wai,8,0.8545467349137607
17,100,100,334,lasso,null,19,0
17,100,100,334,lasso,null,39,0
17,100,100,334,lasso,wbc,6,0
17,100,100,334,lasso,wbc,4,0.5492937327898842
17,100,100,334,lasso,wbc,10,0
17,100,100,334,lasso,null,25,0
17,100,100,334,lasso,wbc,12,0
17,100,100,334,lasso,null,12,0
17,100,100,334,lasso,null,41,0
17,100,100,334,lasso,wai,14,0
17,100,100,334,lasso,null,15,0
17,100,100,334,lasso,wai,6,0
17,100,100,334,lasso,null,32,0
17,100,100,334,lasso,null,38,0
17,100,100,334,lasso,null,8,0
17,100,100,334,lasso,null,51,0
17,100,100,334,lasso,null,20,0
17,100,100,334,lasso,null,54,0
17,100,100,334,lasso,null,7,0.18672677917617125
17,100,100,334,lasso,null,1,0
17,100,100,334,lasso,null,3,0
17,100,100,334,lasso,wbc,1,0
17,100,100,334,lasso,wbc,2,0
17,100,100,334,lasso,wbc,3,0.11949633498280957
17,100,100,334,lasso,wbc,5,0.25646863060582115
17,100,100,334,lasso,wbc,7,1.095173028409996
17,100,100,334,lasso,wbc,8,0
17,100,100,334,lasso,wbc,9,0
17,100,100,334,lasso,wbc,11,0
17,100,100,334,lasso,wai,1,0
17,100,100,334,lasso,wai,2,-0.6405649207685827
17,100,100,334,lasso,wai,5,0
17,100,100,334,lasso,wai,7,0
17,100,100,334,lasso,wai,9,0
17,100,100,334,lasso,wai,11,0
17,100,100,334,lasso,wai,12,0
17,100,100,334,lasso,wai,13,0.5557206786760887
17,100,100,334,lasso,wai,15,0
17,100,100,334,lasso,wai,16,0
17,100,100,334,lasso,null,5,0
17,100,100,334,lasso,null,6,0
17,100,100,334,lasso,null,9,0.9301137224675504
17,100,100,334,lasso,null,10,0
17,100,100,334,lasso,null,11,0
17,100,100,334,lasso,null,13,0
17,100,100,334,lasso,null,14,0
17,100,100,334,lasso,null,16,0
17,100,100,334,lasso,null,17,0
17,100,100,334,lasso,null,18,0
17,100,100,334,lasso,null,22,0
17,100,100,334,lasso,null,23,0
17,100,100,334,lasso,null,24,0
17,100,100,334,lasso,null,26,0
17,100,100,334,lasso,null,27,0
17,100,100,334,lasso,null,28,0
17,100,100,334,lasso,null,29,0
17,100,100,334,lasso,null,30,0
17,100,100,334,lasso,null,31,0
17,100,100,334,lasso,null,33,0
17,100,100,334,lasso,null,34,0
17,100,100,334,lasso,null,35,0
17,100,100,334,lasso,null,37,0
17,100,100,334,lasso,null,40,0
17,100,100,334,lasso,null,42,0
17,100,100,334,lasso,null,44,0
17,100,100,334,lasso,null,45,0
17,100,100,334,lasso,null,46,0
17,100,100,334,lasso,null,47,0
17,100,100,334,lasso,null,48,0
17,100,100,334,lasso,null,49,0
17,100,100,334,lasso,null,50,0
17,100,100,334,lasso,null,52,0
17,100,100,334,lasso,null,53,0
17,100,100,334,lasso,null,55,0
17,100,100,334,lasso,null,56,0
17,100,100,334,lasso,null,57,0
17,100,100,334,lasso,null,58,0
18,100,100,334,forward,strong,2,-14.19618014034171
18,100,100,334,forward,strong,10,-16.4202844708357
18,100,100,334,forward,strong,1,15.682347339927968
18,100,100,334,forward,strong,6,40.78722647807326
18,100,100,334,forward,strong,12,37.511613206161535
18,100,100,334,forward,strong,9,-15.62335574759251
18,100,100,334,forward,strong,7,15.562615765014428
18,100,100,334,forward,strong,8,33.703401184553506
18,100,100,334,forward,strong,4,23.320697874485223
18,100,100,334,forward,strong,11,51.24204223979228
18,100,100,334,forward,strong,5,5.162839074757937
18,100,100,334,forward,strong,3,38.981797403803625
18,100,100,334,forward,null,31,-10.262843610233537
18,100,100,334,forward,wbc,6,38.05180067124773
18,100,100,334,forward,null,54,4.653121334783333
18,100,100,334,forward,wai,10,-2.108713999403535
18,100,100,334,forward,null,42,22.51335712584073
18,100,100,334,forward,wai,3,-4.483302344839007
18,100,100,334,forward,wai,16,-1.9344958685804832
18,100,100,334,forward,null,7,39.37478093507006
18,100,100,334,forward,null,12,-7.863483350058963
18,100,100,334,forward,null,4,-24.329728067562986
18,100,100,334,forward,null,47,43.634535505143546
18,100,100,334,forward,null,15,2.947956854698703
18,100,100,334,forward,wbc,3,-23.004832459402632
18,100,100,334,forward,wai,9,-34.678720207845245
18,100,100,334,forward,null,60,22.9973366403496
18,100,100,334,forward,null,28,-14.264289155818195
18,100,100,334,forward,wbc,12,36.4697933908969
18,100,100,334,forward,null,49,-12.35401983219819
18,100,100,334,forward,null,16,26.040142145058372
18,100,100,334,forward,null,38,2.8050942841192015
18,100,100,334,forward,null,56,-41.46230389436814
18,100,100,334,forward,null,29,12.875405871507288
18,100,100,334,forward,null,59,-10.778983597837474
18,100,100,334,forward,null,33,-12.059942687664318
18,100,100,334,forward,null,51,17.725028613082703
18,100,100,334,forward,null,36,2.5684420400579064
18,100,100,334,forward,wai,14,-81.24366547515521
18,100,100,334,forward,null,24,52.094571782818214
18,100,100,334,forward,null,9,-4.993837254595577
18,100,100,334,forward,wai,8,34.175552101164584
18,100,100,334,forward,wai,2,-3.96199957107472
18,100,100,334,forward,null,46,20.606413333073753
18,100,100,334,forward,wai,4,-33.32653530602369
18,100,100,334,forward,wai,11,-12.90327713394142
18,100,100,334,forward,null,34,15.366634271355425
18,100,100,334,forward,null,6,14.55314045474003
18,100,100,334,forward,wai,1,-35.11152812337434
18,100,100,334,forward,null,57,-0.4486133760415927
18,100,100,334,forward,wbc,10,14.269010205291378
18,100,100,334,forward,null,10,-19.993599312444616
18,100,100,334,forward,null,39,15.742268840127538
18,100,100,334,forward,wai,15,26.109226087370622
18,100,100,334,forward,null,13,-6.977704503465033
18,100,100,334,forward,null,30,-23.619463735403112
18,100,100,334,forward,wbc,8,-26.274332254909627
18,100,100,334,forward,null,53,-45.26192557392095
18,100,100,334,forward,null,26,-20.550671250751872
18,100,100,334,forward,wai,7,-5.813144189631531
18,100,100,334,forward,wbc,5,-4.734588730655115
18,100,100,334,forward,wbc,11,-7.886654073507784
18,100,100,334,forward,wbc,9,-28.882949666569225
18,100,100,334,forward,null,22,12.956857375169184
18,100,100,334,forward,null,25,-15.694167710084598
18,100,100,334,forward,null,48,-33.55368187190365
18,100,100,334,forward,null,55,-24.834963339287743
18,100,100,334,forward,null,50,43.628063129990714
18,100,100,334,forward,null,41,18.174013822025696
18,100,100,334,forward,null,20,-18.242076252170843
18,100,100,334,forward,null,11,-18.486381182456984
18,100,100,334,forward,null,18,-9.787847312694792
18,100,100,334,forward,null,32,19.426872057999752
18,100,100,334,forward,null,40,-7.8615811501546435
18,100,100,334,forward,wbc,2,12.192506164970204
18,100,100,334,forward,null,45,-32.26079824530054
18,100,100,334,forward,wbc,4,54.39936281128828
18,100,100,334,forward,null,8,31.188689132721276
18,100,100,334,forward,null,17,22.829083349987904
18,100,100,334,forward,wai,12,-48.579277621985625
18,100,100,334,forward,null,52,9.765640471987062
18,100,100,334,forward,null,27,12.479455159588628
18,100,100,334,forward,null,35,-8.600879516425007
18,100,100,334,forward,null,23,-41.843258686295016
18,100,100,334,forward,null,3,-38.4835941153053
18,100,100,334,forward,null,37,12.057365690916663
18,100,100,334,forward,null,19,-15.37760626555847
18,100,100,334,forward,wbc,7,56.63630721042843
18,100,100,334,forward,null,44,18.403089485481264
18,100,100,334,forward,wai,5,-27.796205545274297
18,100,100,334,forward,null,14,5.867656145623741
18,100,100,334,forward,null,1,7.109846495314916
18,100,100,334,forward,null,58,21.013342641274097
18,100,100,334,forward,wbc,1,26.195293337172817
18,100,100,334,forward,null,2,-5.574730461113276
18,100,100,334,forward,null,5,16.8949728116433
18,100,100,334,forward,wai,6,27.940187094108435
18,100,100,334,forward,null,43,21.29424282147271
18,100,100,334,forward,wai,13,-11.134612892197293
18,100,100,334,forward,null,21,0
18,100,100,334,lasso,strong,2,21.288969711880473
18,100,100,334,lasso,strong,10,19.745396163650955
18,100,100,334,lasso,strong,1,18.960414790573143
18,100,100,334,lasso,strong,6,18.290685764133578
18,100,100,334,lasso,strong,12,18.18585462757615
18,100,100,334,lasso,strong,9,18.13265827545592
18,100,100,334,lasso,strong,7,18.526424883155027
18,100,100,334,lasso,strong,8,18.084800124939928
18,100,100,334,lasso,strong,4,17.45891240241113
18,100,100,334,lasso,strong,11,16.426682268976187
18,100,100,334,lasso,strong,5,17.991032702472687
18,100,100,334,lasso,strong,3,15.714236246901743
18,100,100,334,lasso,null,31,0.7832191898901263
18,100,100,334,lasso,wbc,6,1.756730872744734
18,100,100,334,lasso,null,54,1.1149618410616455
18,100,100,334,lasso,wai,10,0
18,100,100,334,lasso,null,42,0.5237209872881067
18,100,100,334,lasso,wai,3,1.0606113726092925
18,100,100,334,lasso,wai,16,0.8761013676992504
18,100,100,334,lasso,null,7,0.5488791844460954
18,100,100,334,lasso,null,12,0
18,100,100,334,lasso,null,4,0
18,100,100,334,lasso,null,47,0
18,100,100,334,lasso,null,15,0
18,100,100,334,lasso,wbc,3,1.588689210891478
18,100,100,334,lasso,wai,9,0.23526152714749377
18,100,100,334,lasso,null,60,0
18,100,100,334,lasso,null,28,0
18,100,100,334,lasso,wbc,12,0.29606938949411427
18,100,100,334,lasso,null,49,-0.7267508031418503
18,100,100,334,lasso,null,16,0
18,100,100,334,lasso,null,38,-0.0158074682567666
18,100,100,334,lasso,null,56,0
18,100,100,334,lasso,null,29,0
18,100,100,334,lasso,null,59,0
18,100,100,334,lasso,null,33,0.2818268262242941
18,100,100,334,lasso,null,51,0
18,100,100,334,lasso,null,36,0
18,100,100,334,lasso,wai,14,0
18,100,100,334,lasso,null,24,0
18,100,100,334,lasso,null,9,0
18,100,100,334,lasso,wai,8,0
18,100,100,334,lasso,wai,2,0
18,100,100,334,lasso,null,46,0
18,100,100,334,lasso,wai,4,0
18,100,100,334,lasso,wai,11,0
18,100,100,334,lasso,null,34,0
18,100,100,334,lasso,null,6,0
18,100,100,334,lasso,wai,1,0
18,100,100,334,lasso,null,57,0
18,100,100,334,lasso,wbc,10,0
18,100,100,334,lasso,null,10,0
18,100,100,334,lasso,null,39,0
18,100,100,334,lasso,wai,15,0
18,100,100,334,lasso,null,13,0
18,100,100,334,lasso,null,30,0
18,100,100,334,lasso,wbc,8,0
18,100,100,334,lasso,null,53,0
18,100,100,334,lasso,null,26,0
18,100,100,334,lasso,wai,7,-0.01235830290614493
18,100,100,334,lasso,wbc,5,0
18,100,100,334,lasso,wbc,11,0
18,100,100,334,lasso,wbc,9,0
18,100,100,334,lasso,null,22,-0.4987808774833947
18,100,100,334,lasso,null,25,0
18,100,100,334,lasso,null,48,0
18,100,100,334,lasso,null,55,0
18,100,100,334,lasso,null,50,0
18,100,100,334,lasso,null,41,0
18,100,100,334,lasso,null,20,0
18,100,100,334,lasso,null,11,0
18,100,100,334,lasso,null,18,0
18,100,100,334,lasso,null,32,0
18,100,100,334,lasso,null,40,-0.2461552086878855
18,100,100,334,lasso,wbc,2,0
18,100,100,334,lasso,null,45,0
18,100,100,334,lasso,wbc,4,0
18,100,100,334,lasso,null,8,0
18,100,100,334,lasso,null,17,0
18,100,100,334,lasso,wai,12,0
18,100,100,334,lasso,null,52,0
18,100,100,334,lasso,null,27,0
18,100,100,334,lasso,null,35,0
18,100,100,334,lasso,null,23,0
18,100,100,334,lasso,null,3,0
18,100,100,334,lasso,null,37,0
18,100,100,334,lasso,null,19,0
18,100,100,334,lasso,wbc,7,0
18,100,100,334,lasso,null,44,0
18,100,100,334,lasso,wai,5,0
18,100,100,334,lasso,null,14,0
18,100,100,334,lasso,null,1,0
18,100,100,334,lasso,null,58,0
18,100,100,334,lasso,wbc,1,0
18,100,100,334,lasso,null,2,0
18,100,100,334,lasso,null,5,0
18,100,100,334,lasso,wai,6,0
18,100,100,334,lasso,null,43,0
18,100,100,334,lasso,wai,13,0
18,100,100,334,lasso,null,21,0
19,100,100,334,forward,strong,8,21.19870022582429
19,100,100,334,forward,strong,6,25.04832965551069
19,100,100,334,forward,strong,1,19.826697842784075
19,100,100,334,forward,strong,11,19.37841134384846
19,100,100,334,forward,strong,7,20.74528027528142
19,100,100,334,forward,strong,4,17.792236555023475
19,100,100,334,forward,strong,10,18.15964241815829
19,100,100,334,forward,strong,5,24.098649974293348
19,100,100,334,forward,strong,2,22.87694342113444
19,100,100,334,forward,strong,3,19.59367855162933
19,100,100,334,forward,strong,9,20.56618734641323
19,100,100,334,forward,strong,12,14.940079132771762
19,100,100,334,forward,wbc,10,5.239992403381081
19,100,100,334,forward,null,31,-3.4515095333184496
19,100,100,334,forward,null,13,1.8100875500703353
19,100,100,334,forward,null,58,-6.118116912935595
19,100,100,334,forward,null,15,-2.8629942982502468
19,100,100,334,forward,wai,11,6.320342877301261
19,100,100,334,forward,wai,5,1.3473237183053195
19,100,100,334,forward,null,51,3.0179300917175627
19,100,100,334,forward,null,6,1.8430959403182856
19,100,100,334,forward,null,43,-1.0833684031575113
19,100,100,334,forward,wai,1,0.7956456978804799
19,100,100,334,forward,null,42,0.7616498525409765
19,100,100,334,forward,wai,9,3.120306699314019
19,100,100,334,forward,null,53,4.030628207595042
19,100,100,334,forward,null,46,1.4139247687960892
19,100,100,334,forward,null,22,1.2693833380914468
19,100,100,334,forward,wai,6,0.942956864377637
19,100,100,334,forward,wai,14,2.7146731411843885
19,100,100,334,forward,null,21,1.192849355852193
19,100,100,334,forward,null,37,-1.6246318773936927
19,100,100,334,forward,null,14,4.828994607941747
19,100,100,334,forward,wbc,6,0.696779073731428
19,100,100,334,forward,wai,15,-2.507477662553735
19,100,100,334,forward,null,5,-2.2553923095305084
19,100,100,334,forward,null,60,3.268485200746816
19,100,100,334,forward,null,3,-1.9616752672862543
19,100,100,334,forward,null,40,2.03895253681798
19,100,100,334,forward,null,8,1.2684453116488177
19,100,100,334,forward,wai,2,1.6192795165741711
19,100,100,334,forward,wbc,4,3.265427062512292
19,100,100,334,forward,null,39,-1.4977058166513046
19,100,100,334,forward,wai,8,0.7186158064908867
19,100,100,334,forward,null,35,3.7131127491735625
19,100,100,334,forward,null,7,2.746229479150359
19,100,100,334,forward,wbc,2,-4.487570425824051
19,100,100,334,forward,wbc,7,-1.603621352596511
19,100,100,334,forward,null,20,-2.9783394482342422
19,100,100,334,forward,null,44,0.9122657242822394
19,100,100,334,forward,wai,12,2.062585961831977
19,100,100,334,forward,wbc,8,0.2309622570559849
19,100,100,334,forward,null,45,1.64054214753127
19,100,100,334,forward,null,49,0.37880853480778215
19,100,100,334,forward,null,30,0.6539298036628975
19,100,100,334,forward,null,48,1.0616948171476894
19,100,100,334,forward,wai,13,-0.5632808561931624
19,100,100,334,forward,null,25,2.682421652130983
19,100,100,334,forward,null,41,-2.152181714399794
19,100,100,334,forward,null,4,2.2697621961085734
19,100,100,334,forward,wbc,3,0.2699957145858578
19,100,100,334,forward,null,19,-2.2213818106928
19,100,100,334,forward,wbc,1,0.2855753221626172
19,100,100,334,forward,null,10,1.9890877928676791
19,100,100,334,forward,null,52,-0.9322136962813328
19,100,100,334,forward,null,9,-2.6659293370038415
19,100,100,334,forward,wai,10,-2.9008348412713754
19,100,100,334,forward,null,11,4.153867150475952
19,100,100,334,forward,null,28,3.752411830482567
19,100,100,334,forward,null,57,1.0502410130166762
19,100,100,334,forward,null,17,0.8770082552183234
19,100,100,334,forward,wbc,11,-3.648767895802491
19,100,100,334,forward,wbc,9,0.7360125098681702
19,100,100,334,forward,null,1,-3.3213735668813604
19,100,100,334,forward,null,32,3.12984478099791
19,100,100,334,forward,wai,3,-2.897825156249384
19,100,100,334,forward,null,34,-1.547050430245649
19,100,100,334,forward,wai,7,-2.07540724445535
19,100,100,334,forward,null,29,-2.2349796365910817
19,100,100,334,forward,null,56,-1.8007889335864304
19,100,100,334,forward,null,55,1.1856412920335035
19,100,100,334,forward,null,16,-1.2838444292583346
19,100,100,334,forward,wbc,12,0.8828414910910728
19,100,100,334,forward,wai,4,0.6008292098893463
19,100,100,334,forward,null,23,0.7117581423787614
19,100,100,334,forward,null,50,-0.7382925771078267
19,100,100,334,forward,null,47,-0.6756064648897318
19,100,100,334,forward,null,54,-0.5433318662263157
19,100,100,334,forward,null,2,0.4815930224493597
19,100,100,334,forward,wbc,5,0
19,100,100,334,forward,wai,16,0
19,100,100,334,forward,null,12,0
19,100,100,334,forward,null,18,0
19,100,100,334,forward,null,24,0
19,100,100,334,forward,null,26,0
19,100,100,334,forward,null,27,0
19,100,100,334,forward,null,33,0
19,100,100,334,forward,null,36,0
19,100,100,334,forward,null,38,0
19,100,100,334,forward,null,59,0
19,100,100,334,lasso,strong,8,19.28335566326379
19,100,100,334,lasso,strong,6,20.53873536697816
19,100,100,334,lasso,strong,1,18.810147551544716
19,100,100,334,lasso,strong,11,18.013448182075887
19,100,100,334,lasso,strong,7,19.61391753238112
19,100,100,334,lasso,strong,4,18.67355468760627
19,100,100,334,lasso,strong,10,19.85179799637817
19,100,100,334,lasso,strong,5,18.148669482199153
19,100,100,334,lasso,strong,2,17.738326868692624
19,100,100,334,lasso,strong,3,17.669431983639328
19,100,100,334,lasso,strong,9,19.53471123953052
19,100,100,334,lasso,strong,12,17.712032680805436
19,100,100,334,lasso,wbc,10,0.15439329443177258
19,100,100,334,lasso,null,31,-1.648828478820886
19,100,100,334,lasso,null,13,0.7076164033645096
19,100,100,334,lasso,null,58,-1.659935796709675
19,100,100,334,lasso,null,15,-0.7687082974395346
19,100,100,334,lasso,wai,11,0.0308071061072308
19,100,100,334,lasso,wai,5,0
19,100,100,334,lasso,null,51,0.2704136177554617
19,100,100,334,lasso,null,6,0
19,100,100,334,lasso,null,43,0
19,100,100,334,lasso,wai,1,0
19,100,100,334,lasso,null,42,0.20895166959682904
19,100,100,334,lasso,wai,9,0.29892534804534004
19,100,100,334,lasso,null,53,0
19,100,100,334,lasso,null,46,0.8265252397426174
19,100,100,334,lasso,null,22,0.7924335266528134
19,100,100,334,lasso,wai,6,0.087477848609284245
19,100,100,334,lasso,wai,14,0
19,100,100,334,lasso,null,21,0
19,100,100,334,lasso,null,37,-0.4033757250755282
19,100,100,334,lasso,null,14,0
19,100,100,334,lasso,wbc,6,0.685113300390635
19,100,100,334,lasso,wai,15,0
19,100,100,334,lasso,null,5,-0.2886323998661895
19,100,100,334,lasso,null,60,0
19,100,100,334,lasso,null,3,0
19,100,100,334,lasso,null,40,0
19,100,100,334,lasso,null,8,-1.4109701970479054
19,100,100,334,lasso,wai,2,0
19,100,100,334,lasso,wbc,4,0
19,100,100,334,lasso,null,39,0
19,100,100,334,lasso,wai,8,0
19,100,100,334,lasso,null,35,0
19,100,100,334,lasso,null,7,0
19,100,100,334,lasso,wbc,2,1.2545535381061153
19,100,100,334,lasso,wbc,7,0
19,100,100,334,lasso,null,20,0.16430471022385995
19,100,100,334,lasso,null,44,0
19,100,100,334,lasso,wai,12,0
19,100,100,334,lasso,wbc,8,0.4597382559962187
19,100,100,334,lasso,null,45,0
19,100,100,334,lasso,null,49,0
19,100,100,334,lasso,null,30,0
19,100,100,334,lasso,null,48,0
19,100,100,334,lasso,wai,13,0
19,100,100,334,lasso,null,25,0
19,100,100,334,lasso,null,41,0
19,100,100,334,lasso,null,4,0
19,100,100,334,lasso,wbc,3,0
19,100,100,334,lasso,null,19,-1.0032427572245468
19,100,100,334,lasso,wbc,1,1.0386447938978924
19,100,100,334,lasso,null,10,0
19,100,100,334,lasso,null,52,0
19,100,100,334,lasso,null,9,0
19,100,100,334,lasso,wai,10,0
19,100,100,334,lasso,null,11,0.2167269922843008
19,100,100,334,lasso,null,28,0
19,100,100,334,lasso,null,57,0
19,100,100,334,lasso,null,17,0
19,100,100,334,lasso,wbc,11,0
19,100,100,334,lasso,wbc,9,0
19,100,100,334,lasso,null,1,0
