sim_time,n,p,ratio,method,type,num,estimate
58,500,100,145,forward,wbc,13,0
58,500,100,145,forward,wbc,14,0
58,500,100,145,forward,wbc,15,0
58,500,100,145,forward,wai,1,0
58,500,100,145,forward,wai,2,0
58,500,100,145,forward,wai,4,0
58,500,100,145,forward,wai,7,0
58,500,100,145,forward,wai,8,0
58,500,100,145,forward,wai,9,0
58,500,100,145,forward,wai,10,0
58,500,100,145,forward,wai,13,0
58,500,100,145,forward,wai,14,0
58,500,100,145,forward,wai,16,0
58,500,100,145,forward,null,1,0
58,500,100,145,forward,null,2,0
58,500,100,145,forward,null,3,0
58,500,100,145,forward,null,4,0
58,500,100,145,forward,null,5,0
58,500,100,145,forward,null,7,0
58,500,100,145,forward,null,8,0
58,500,100,145,forward,null,9,0
58,500,100,145,forward,null,10,0
58,500,100,145,forward,null,11,0
58,500,100,145,forward,null,12,0
58,500,100,145,forward,null,14,0
58,500,100,145,forward,null,16,0
58,500,100,145,forward,null,17,0
58,500,100,145,forward,null,18,0
58,500,100,145,forward,null,19,0
58,500,100,145,forward,null,20,0
58,500,100,145,forward,null,21,0
58,500,100,145,forward,null,22,0
58,500,100,145,forward,null,23,0
58,500,100,145,forward,null,24,0
58,500,100,145,forward,null,25,0
58,500,100,145,forward,null,26,0
58,500,100,145,forward,null,28,0
58,500,100,145,forward,null,29,0
58,500,100,145,forward,null,30,0
58,500,100,145,forward,null,31,0
58,500,100,145,forward,null,32,0
58,500,100,145,forward,null,33,0
58,500,100,145,forward,null,34,0
58,500,100,145,forward,null,35,0
58,500,100,145,forward,null,36,0
58,500,100,145,forward,null,37,0
58,500,100,145,forward,null,38,0
58,500,100,145,forward,null,39,0
58,500,100,145,forward,null,40,0
58,500,100,145,forward,null,41,0
58,500,100,145,forward,null,42,0
58,500,100,145,forward,null,44,0
58,500,100,145,forward,null,45,0
58,500,100,145,forward,null,46,0
58,500,100,145,forward,null,47,0
58,500,100,145,forward,null,48,0
58,500,100,145,forward,null,49,0
58,500,100,145,forward,null,50,0
58,500,100,145,forward,null,51,0
58,500,100,145,forward,null,53,0
58,500,100,145,forward,null,54,0
58,500,100,145,forward,null,55,0
58,500,100,145,forward,null,57,0
58,500,100,145,forward,null,58,0
58,500,100,145,forward,null,60,0
58,500,100,145,lasso,strong,1,19.86473040118844
58,500,100,145,lasso,strong,2,19.81927417323202
58,500,100,145,lasso,strong,3,19.594637486203084
58,500,100,145,lasso,strong,4,19.167217162677606
58,500,100,145,lasso,wai,18,0.28248023140580497
58,500,100,145,lasso,wai,3,0.21827945401602072
58,500,100,145,lasso,wai,17,0.014524481654735478
58,500,100,145,lasso,wai,12,0.26790438349502493
58,500,100,145,lasso,wai,5,0.1731681552723016
58,500,100,145,lasso,wai,19,0
58,500,100,145,lasso,wai,20,0.1187293621289055
58,500,100,145,lasso,null,56,0.22819799486493256
58,500,100,145,lasso,wai,15,0
58,500,100,145,lasso,wbc,10,0.49637621334417775
58,500,100,145,lasso,wbc,9,0.03981256878653483
58,500,100,145,lasso,wai,11,0
58,500,100,145,lasso,null,27,0
58,500,100,145,lasso,wbc,16,0
58,500,100,145,lasso,null,52,0
58,500,100,145,lasso,null,13,0
58,500,100,145,lasso,null,15,0
58,500,100,145,lasso,null,6,0
58,500,100,145,lasso,wai,6,0
58,500,100,145,lasso,null,43,0
58,500,100,145,lasso,wbc,5,0
58,500,100,145,lasso,null,59,0
58,500,100,145,lasso,wbc,1,0
58,500,100,145,lasso,wbc,2,0.06391808321741835
58,500,100,145,lasso,wbc,3,0
58,500,100,145,lasso,wbc,4,0
58,500,100,145,lasso,wbc,6,0
58,500,100,145,lasso,wbc,7,0
58,500,100,145,lasso,wbc,8,0
58,500,100,145,lasso,wbc,11,0
58,500,100,145,lasso,wbc,12,0
58,500,100,145,lasso,wbc,13,0
58,500,100,145,lasso,wbc,14,0
58,500,100,145,lasso,wbc,15,0
58,500,100,145,lasso,wai,1,0
58,500,100,145,lasso,wai,2,0
58,500,100,145,lasso,wai,4,0
58,500,100,145,lasso,wai,7,0
58,500,100,145,lasso,wai,8,0
58,500,100,145,lasso,wai,9,0
58,500,100,145,lasso,wai,10,0
58,500,100,145,lasso,wai,13,0
58,500,100,145,lasso,wai,14,0
58,500,100,145,lasso,wai,16,0
58,500,100,145,lasso,null,1,0
58,500,100,145,lasso,null,2,0
58,500,100,145,lasso,null,3,0
58,500,100,145,lasso,null,4,0
58,500,100,145,lasso,null,5,0
58,500,100,145,lasso,null,7,0
58,500,100,145,lasso,null,8,0
58,500,100,145,lasso,null,9,0
58,500,100,145,lasso,null,10,0
58,500,100,145,lasso,null,11,0
58,500,100,145,lasso,null,12,0
58,500,100,145,lasso,null,14,0
58,500,100,145,lasso,null,16,0
58,500,100,145,lasso,null,17,0
58,500,100,145,lasso,null,18,0
58,500,100,145,lasso,null,19,0
58,500,100,145,lasso,null,20,0
58,500,100,145,lasso,null,21,0
58,500,100,145,lasso,null,22,0
58,500,100,145,lasso,null,23,0
58,500,100,145,lasso,null,24,0
58,500,100,145,lasso,null,25,0
58,500,100,145,lasso,null,26,0
58,500,100,145,lasso,null,28,0
58,500,100,145,lasso,null,29,0
58,500,100,145,lasso,null,30,0
58,500,100,145,lasso,null,31,0
58,500,100,145,lasso,null,32,0
58,500,100,145,lasso,null,33,0
58,500,100,145,lasso,null,34,0
58,500,100,145,lasso,null,35,0
58,500,100,145,lasso,null,36,0
58,500,100,145,lasso,null,37,0
58,500,100,145,lasso,null,38,0
58,500,100,145,lasso,null,39,0
58,500,100,145,lasso,null,40,0
58,500,100,145,lasso,null,41,0
58,500,100,145,lasso,null,42,0
58,500,100,145,lasso,null,44,0
58,500,100,145,lasso,null,45,0
58,500,100,145,lasso,null,46,0
58,500,100,145,lasso,null,47,0
58,500,100,145,lasso,null,48,0
58,500,100,145,lasso,null,49,0
58,500,100,145,lasso,null,50,0
58,500,100,145,lasso,null,51,0
58,500,100,145,lasso,null,53,0
58,500,100,145,lasso,null,54,0
58,500,100,145,lasso,null,55,0
58,500,100,145,lasso,null,57,0
58,500,100,145,lasso,null,58,0
58,500,100,145,lasso,null,60,0
59,500,100,145,forward,strong,4,20.395518432348478
59,500,100,145,forward,strong,3,21.47896565604673
59,500,100,145,forward,strong,1,20.110301259321684
59,500,100,145,forward,strong,2,20.839178412258832
59,500,100,145,forward,null,10,1.1018558744723
59,500,100,145,forward,wai,9,1.3250764525279626
59,500,100,145,forward,wbc,4,1.138474332775184
59,500,100,145,forward,null,30,-0.9307432535032637
59,500,100,145,forward,null,25,-1.254124783340449
59,500,100,145,forward,wai,17,1.1404377099070913
59,500,100,145,forward,wai,3,0.8865683767724575
59,500,100,145,forward,null,5,0.679753205393183
59,500,100,145,forward,wai,13,0.9039930671450771
59,500,100,145,forward,wbc,9,0.9537607683143786
59,500,100,145,forward,null,56,0.8356347823539962
59,500,100,145,forward,wbc,6,-0.6539179307165807
59,500,100,145,forward,wai,20,1.0433140819861795
59,500,100,145,forward,wai,7,0.7393376666851363
59,500,100,145,forward,wai,8,0.9353965172144247
59,500,100,145,forward,null,18,0.789290496143479
59,500,100,145,forward,null,59,-0.8987599595201599
59,500,100,145,forward,null,16,0.7414251770202103
59,500,100,145,forward,null,58,-0.7534398146580322
59,500,100,145,forward,null,11,0.6863286116056183
59,500,100,145,forward,wbc,2,0.8034373571592477
59,500,100,145,forward,wbc,7,0.7597260457558546
59,500,100,145,forward,null,50,0.6605100707012265
59,500,100,145,forward,null,53,-0.6467821951539119
59,500,100,145,forward,wbc,1,0
59,500,100,145,forward,wbc,3,0
59,500,100,145,forward,wbc,5,0
59,500,100,145,forward,wbc,8,0
59,500,100,145,forward,wbc,10,0
59,500,100,145,forward,wbc,11,0
59,500,100,145,forward,wbc,12,0
59,500,100,145,forward,wbc,13,0
59,500,100,145,forward,wbc,14,0
59,500,100,145,forward,wbc,15,0
59,500,100,145,forward,wbc,16,0
59,500,100,145,forward,wai,1,0
59,500,100,145,forward,wai,2,0
59,500,100,145,forward,wai,4,0
59,500,100,145,forward,wai,5,0
59,500,100,145,forward,wai,6,0
59,500,100,145,forward,wai,10,0
59,500,100,145,forward,wai,11,0
59,500,100,145,forward,wai,12,0
59,500,100,145,forward,wai,14,0
59,500,100,145,forward,wai,15,0
59,500,100,145,forward,wai,16,0
59,500,100,145,forward,wai,18,0
59,500,100,145,forward,wai,19,0
59,500,100,145,forward,null,1,0
59,500,100,145,forward,null,2,0
59,500,100,145,forward,null,3,0
59,500,100,145,forward,null,4,0
59,500,100,145,forward,null,6,0
59,500,100,145,forward,null,7,0
59,500,100,145,forward,null,8,0
59,500,100,145,forward,null,9,0
59,500,100,145,forward,null,12,0
59,500,100,145,forward,null,13,0
59,500,100,145,forward,null,14,0
59,500,100,145,forward,null,15,0
59,500,100,145,forward,null,17,0
59,500,100,145,forward,null,19,0
59,500,100,145,forward,null,20,0
59,500,100,145,forward,null,21,0
59,500,100,145,forward,null,22,0
59,500,100,145,forward,null,23,0
59,500,100,145,forward,null,24,0
59,500,100,145,forward,null,26,0
59,500,100,145,forward,null,27,0
59,500,100,145,forward,null,28,0
59,500,100,145,forward,null,29,0
59,500,100,145,forward,null,31,0
59,500,100,145,forward,null,32,0
59,500,100,145,forward,null,33,0
59,500,100,145,forward,null,34,0
59,500,100,145,forward,null,35,0
59,500,100,145,forward,null,36,0
59,500,100,145,forward,null,37,0
59,500,100,145,forward,null,38,0
59,500,100,145,forward,null,39,0
59,500,100,145,forward,null,40,0
59,500,100,145,forward,null,41,0
59,500,100,145,forward,null,42,0
59,500,100,145,forward,null,43,0
59,500,100,145,forward,null,44,0
59,500,100,145,forward,null,45,0
59,500,100,145,forward,null,46,0
59,500,100,145,forward,null,47,0
59,500,100,145,forward,null,48,0
59,500,100,145,forward,null,49,0
59,500,100,145,forward,null,51,0
59,500,100,145,forward,null,52,0
59,500,100,145,forward,null,54,0
59,500,100,145,forward,null,55,0
59,500,100,145,forward,null,57,0
59,500,100,145,forward,null,60,0
59,500,100,145,lasso,strong,4,18.968781875924805
59,500,100,145,lasso,strong,3,20.023288622735212
59,500,100,145,lasso,strong,1,18.98116390239844
59,500,100,145,lasso,strong,2,19.273014651679826
59,500,100,145,lasso,null,10,0
59,500,100,145,lasso,wai,9,0
59,500,100,145,lasso,wbc,4,0
59,500,100,145,lasso,null,30,0
59,500,100,145,lasso,null,25,0
59,500,100,145,lasso,wai,17,0
59,500,100,145,lasso,wai,3,0
59,500,100,145,lasso,null,5,0
59,500,100,145,lasso,wai,13,0
59,500,100,145,lasso,wbc,9,0
59,500,100,145,lasso,null,56,0
59,500,100,145,lasso,wbc,6,0
59,500,100,145,lasso,wai,20,0
59,500,100,145,lasso,wai,7,0
59,500,100,145,lasso,wai,8,0
59,500,100,145,lasso,null,18,0
59,500,100,145,lasso,null,59,0
59,500,100,145,lasso,null,16,0
59,500,100,145,lasso,null,58,0
59,500,100,145,lasso,null,11,0
59,500,100,145,lasso,wbc,2,0
59,500,100,145,lasso,wbc,7,0
59,500,100,145,lasso,null,50,0
59,500,100,145,lasso,null,53,0
59,500,100,145,lasso,wbc,1,0
59,500,100,145,lasso,wbc,3,0
59,500,100,145,lasso,wbc,5,0
59,500,100,145,lasso,wbc,8,0
59,500,100,145,lasso,wbc,10,0
59,500,100,145,lasso,wbc,11,0
59,500,100,145,lasso,wbc,12,0
59,500,100,145,lasso,wbc,13,0
59,500,100,145,lasso,wbc,14,0
59,500,100,145,lasso,wbc,15,0
59,500,100,145,lasso,wbc,16,0
59,500,100,145,lasso,wai,1,0
59,500,100,145,lasso,wai,2,0
59,500,100,145,lasso,wai,4,0
59,500,100,145,lasso,wai,5,0
59,500,100,145,lasso,wai,6,0
59,500,100,145,lasso,wai,10,0
59,500,100,145,lasso,wai,11,0
59,500,100,145,lasso,wai,12,0
59,500,100,145,lasso,wai,14,0
59,500,100,145,lasso,wai,15,0
59,500,100,145,lasso,wai,16,0
59,500,100,145,lasso,wai,18,0
59,500,100,145,lasso,wai,19,0
59,500,100,145,lasso,null,1,0
59,500,100,145,lasso,null,2,0
59,500,100,145,lasso,null,3,0
59,500,100,145,lasso,null,4,0
59,500,100,145,lasso,null,6,0
59,500,100,145,lasso,null,7,0
59,500,100,145,lasso,null,8,0
59,500,100,145,lasso,null,9,0
59,500,100,145,lasso,null,12,0
59,500,100,145,lasso,null,13,0
59,500,100,145,lasso,null,14,0
59,500,100,145,lasso,null,15,0
59,500,100,145,lasso,null,17,0
59,500,100,145,lasso,null,19,0
59,500,100,145,lasso,null,20,0
59,500,100,145,lasso,null,21,0
59,500,100,145,lasso,null,22,0
59,500,100,145,lasso,null,23,0
59,500,100,145,lasso,null,24,0
59,500,100,145,lasso,null,26,0
59,500,100,145,lasso,null,27,0
59,500,100,145,lasso,null,28,0
59,500,100,145,lasso,null,29,0
59,500,100,145,lasso,null,31,0
59,500,100,145,lasso,null,32,0
59,500,100,145,lasso,null,33,0
59,500,100,145,lasso,null,34,0
59,500,100,145,lasso,null,35,0
59,500,100,145,lasso,null,36,0
59,500,100,145,lasso,null,37,0
59,500,100,145,lasso,null,38,0
59,500,100,145,lasso,null,39,0
59,500,100,145,lasso,null,40,0
59,500,100,145,lasso,null,41,0
59,500,100,145,lasso,null,42,0
59,500,100,145,lasso,null,43,0
59,500,100,145,lasso,null,44,0
59,500,100,145,lasso,null,45,0
59,500,100,145,lasso,null,46,0
59,500,100,145,lasso,null,47,0
59,500,100,145,lasso,null,48,0
59,500,100,145,lasso,null,49,0
59,500,100,145,lasso,null,51,0
59,500,100,145,lasso,null,52,0
59,500,100,145,lasso,null,54,0
59,500,100,145,lasso,null,55,0
59,500,100,145,lasso,null,57,0
59,500,100,145,lasso,null,60,0
60,500,100,145,forward,strong,1,21.47029054007323
60,500,100,145,forward,strong,2,21.045714445060952
60,500,100,145,forward,strong,3,20.79884793975775
60,500,100,145,forward,strong,4,20.05400552952603
60,500,100,145,forward,wai,5,1.3729835719384238
60,500,100,145,forward,wai,8,1.7071310218208917
60,500,100,145,forward,wai,16,0.8181966422530421
60,500,100,145,forward,wai,18,1.4149329404688178
60,500,100,145,forward,wai,13,1.266280494678399
60,500,100,145,forward,null,56,-1.204598319950932
60,500,100,145,forward,null,21,-0.8808866910598461
60,500,100,145,forward,null,18,-1.1480938890325945
60,500,100,145,forward,wbc,15,1.1765536110625605
60,500,100,145,forward,wai,3,0.9593872873094865
60,500,100,145,forward,wai,20,0.9885726556752086
60,500,100,145,forward,null,38,-0.735200840184244
60,500,100,145,forward,null,25,1.0015585226603454
60,500,100,145,forward,null,36,0.7024063259093576
60,500,100,145,forward,wbc,3,-0.9195617831014474
60,500,100,145,forward,null,52,0.6644189406896672
60,500,100,145,forward,wbc,13,1.1267785277093647
60,500,100,145,forward,null,15,-0.8755913713493545
60,500,100,145,forward,wai,7,0.7863125240967679
60,500,100,145,forward,wai,4,0.7831543102372873
60,500,100,145,forward,null,32,0.8120370910111313
60,500,100,145,forward,null,31,0.8364118034349002
60,500,100,145,forward,null,34,-0.9955606819072401
60,500,100,145,forward,wai,9,-0.7584530237402334
60,500,100,145,forward,null,43,-0.8600976622323511
60,500,100,145,forward,null,4,0.6693589859653407
60,500,100,145,forward,null,42,-0.7993892257233232
60,500,100,145,forward,wai,11,0.6654702680808573
60,500,100,145,forward,null,19,-0.7334517902790545
60,500,100,145,forward,null,51,0.6687942294745662
60,500,100,145,forward,null,40,0.662825063068109
60,500,100,145,forward,null,24,0.6306402073139472
60,500,100,145,forward,wbc,1,0
60,500,100,145,forward,wbc,2,0
60,500,100,145,forward,wbc,4,0
60,500,100,145,forward,wbc,5,0
60,500,100,145,forward,wbc,6,0
60,500,100,145,forward,wbc,7,0
60,500,100,145,forward,wbc,8,0
60,500,100,145,forward,wbc,9,0
60,500,100,145,forward,wbc,10,0
60,500,100,145,forward,wbc,11,0
60,500,100,145,forward,wbc,12,0
60,500,100,145,forward,wbc,14,0
60,500,100,145,forward,wbc,16,0
60,500,100,145,forward,wai,1,0
60,500,100,145,forward,wai,2,0
60,500,100,145,forward,wai,6,0
60,500,100,145,forward,wai,10,0
60,500,100,145,forward,wai,12,0
60,500,100,145,forward,wai,14,0
60,500,100,145,forward,wai,15,0
60,500,100,145,forward,wai,17,0
60,500,100,145,forward,wai,19,0
60,500,100,145,forward,null,1,0
60,500,100,145,forward,null,2,0
60,500,100,145,forward,null,3,0
60,500,100,145,forward,null,5,0
60,500,100,145,forward,null,6,0
60,500,100,145,forward,null,7,0
60,500,100,145,forward,null,8,0
60,500,100,145,forward,null,9,0
60,500,100,145,forward,null,10,0
60,500,100,145,forward,null,11,0
60,500,100,145,forward,null,12,0
60,500,100,145,forward,null,13,0
60,500,100,145,forward,null,14,0
60,500,100,145,forward,null,16,0
60,500,100,145,forward,null,17,0
60,500,100,145,forward,null,20,0
60,500,100,145,forward,null,22,0
60,500,100,145,forward,null,23,0
60,500,100,145,forward,null,26,0
60,500,100,145,forward,null,27,0
60,500,100,145,forward,null,28,0
60,500,100,145,forward,null,29,0
60,500,100,145,forward,null,30,0
60,500,100,145,forward,null,33,0
60,500,100,145,forward,null,35,0
60,500,100,145,forward,null,37,0
60,500,100,145,forward,null,39,0
60,500,100,145,forward,null,41,0
60,500,100,145,forward,null,44,0
60,500,100,145,forward,null,45,0
60,500,100,145,forward,null,46,0
60,500,100,145,forward,null,47,0
60,500,100,145,forward,null,48,0
60,500,100,145,forward,null,49,0
60,500,100,145,forward,null,50,0
60,500,100,145,forward,null,53,0
60,500,100,145,forward,null,54,0
60,500,100,145,forward,null,55,0
60,500,100,145,forward,null,57,0
60,500,100,145,forward,null,58,0
60,500,100,145,forward,null,59,0
60,500,100,145,forward,null,60,0
60,500,100,145,lasso,strong,1,19.462628711010513
60,500,100,145,lasso,strong,2,19.336553886409646
60,500,100,145,lasso,strong,3,19.02995590661864
60,500,100,145,lasso,strong,4,17.977253817930443
60,500,100,145,lasso,wai,5,0
60,500,100,145,lasso,wai,8,0.014480809598270554
60,500,100,145,lasso,wai,16,0
60,500,100,145,lasso,wai,18,0
60,500,100,145,lasso,wai,13,0
60,500,100,145,lasso,null,56,0
60,500,100,145,lasso,null,21,0
60,500,100,145,lasso,null,18,0
60,500,100,145,lasso,wbc,15,0
60,500,100,145,lasso,wai,3,0
60,500,100,145,lasso,wai,20,0
60,500,100,145,lasso,null,38,0
60,500,100,145,lasso,null,25,0
60,500,100,145,lasso,null,36,0
60,500,100,145,lasso,wbc,3,0
60,500,100,145,lasso,null,52,0
60,500,100,145,lasso,wbc,13,0
60,500,100,145,lasso,null,15,0
60,500,100,145,lasso,wai,7,0
60,500,100,145,lasso,wai,4,0
60,500,100,145,lasso,null,32,0
60,500,100,145,lasso,null,31,0
60,500,100,145,lasso,null,34,0
60,500,100,145,lasso,wai,9,0
60,500,100,145,lasso,null,43,0
60,500,100,145,lasso,null,4,0
60,500,100,145,lasso,null,42,0
60,500,100,145,lasso,wai,11,0
60,500,100,145,lasso,null,19,0
60,500,100,145,lasso,null,51,0
60,500,100,145,lasso,null,40,0
60,500,100,145,lasso,null,24,0
60,500,100,145,lasso,wbc,1,0
60,500,100,145,lasso,wbc,2,0
60,500,100,145,lasso,wbc,4,0
60,500,100,145,lasso,wbc,5,0
60,500,100,145,lasso,wbc,6,0
60,500,100,145,lasso,wbc,7,0
60,500,100,145,lasso,wbc,8,0
60,500,100,145,lasso,wbc,9,0
60,500,100,145,lasso,wbc,10,0
60,500,100,145,lasso,wbc,11,0
60,500,100,145,lasso,wbc,12,0
60,500,100,145,lasso,wbc,14,0
60,500,100,145,lasso,wbc,16,0
60,500,100,145,lasso,wai,1,0
60,500,100,145,lasso,wai,2,0
60,500,100,145,lasso,wai,6,0
60,500,100,145,lasso,wai,10,0
60,500,100,145,lasso,wai,12,0
60,500,100,145,lasso,wai,14,0
60,500,100,145,lasso,wai,15,0
60,500,100,145,lasso,wai,17,0
60,500,100,145,lasso,wai,19,0
60,500,100,145,lasso,null,1,0
60,500,100,145,lasso,null,2,0
60,500,100,145,lasso,null,3,0
60,500,100,145,lasso,null,5,0
60,500,100,145,lasso,null,6,0
60,500,100,145,lasso,null,7,0
60,500,100,145,lasso,null,8,0
60,500,100,145,lasso,null,9,0
60,500,100,145,lasso,null,10,0
60,500,100,145,lasso,null,11,0
60,500,100,145,lasso,null,12,0
60,500,100,145,lasso,null,13,0
60,500,100,145,lasso,null,14,0
60,500,100,145,lasso,null,16,0
60,500,100,145,lasso,null,17,0
60,500,100,145,lasso,null,20,0
60,500,100,145,lasso,null,22,0
60,500,100,145,lasso,null,23,0
60,500,100,145,lasso,null,26,0
60,500,100,145,lasso,null,27,0
60,500,100,145,lasso,null,28,0
60,500,100,145,lasso,null,29,0
60,500,100,145,lasso,null,30,0
60,500,100,145,lasso,null,33,0
60,500,100,145,lasso,null,35,0
60,500,100,145,lasso,null,37,0
60,500,100,145,lasso,null,39,0
60,500,100,145,lasso,null,41,0
60,500,100,145,lasso,null,44,0
60,500,100,145,lasso,null,45,0
60,500,100,145,lasso,null,46,0
60,500,100,145,lasso,null,47,0
60,500,100,145,lasso,null,48,0
60,500,100,145,lasso,null,49,0
60,500,100,145,lasso,null,50,0
60,500,100,145,lasso,null,53,0
60,500,100,145,lasso,null,54,0
60,500,100,145,lasso,null,55,0
60,500,100,145,lasso,null,57,0
60,500,100,145,lasso,null,58,0
60,500,100,145,lasso,null,59,0
60,500,100,145,lasso,null,60,0
61,500,100,145,forward,strong,3,20.120399364797677
61,500,100,145,forward,strong,1,21.35650248890051
61,500,100,145,forward,strong,4,19.099887085952556
61,500,100,145,forward,strong,2,20.966548312397116
61,500,100,145,forward,wai,19,1.363355214189525
61,500,100,145,forward,wai,8,1.13376305508766
61,500,100,145,forward,null,58,1.1958259100008877
61,500,100,145,forward,wai,5,1.1422925837004583
61,500,100,145,forward,wai,20,1.0874652267728255
61,500,100,145,forward,null,14,-0.9063001823189669
61,500,100,145,forward,wai,17,1.041330673338544
61,500,100,145,forward,null,3,0.826789531370561
61,500,100,145,forward,wai,1,0.9264456819611264
61,500,100,145,forward,wbc,6,1.0347205280774374
61,500,100,145,forward,null,49,-0.7165389296647036
61,500,100,145,forward,wbc,10,0.9237382342157768
61,500,100,145,forward,null,37,0.7978746803234672
61,500,100,145,forward,wai,15,0.7259118468112901
61,500,100,145,forward,wbc,13,0.7217931798437578
61,500,100,145,forward,null,23,0.692210319344489
61,500,100,145,forward,wbc,1,0
61,500,100,145,forward,wbc,2,0
61,500,100,145,forward,wbc,3,0
61,500,100,145,forward,wbc,4,0
61,500,100,145,forward,wbc,5,0
61,500,100,145,forward,wbc,7,0
61,500,100,145,forward,wbc,8,0
61,500,100,145,forward,wbc,9,0
61,500,100,145,forward,wbc,11,0
61,500,100,145,forward,wbc,12,0
61,500,100,145,forward,wbc,14,0
61,500,100,145,forward,wbc,15,0
61,500,100,145,forward,wbc,16,0
61,500,100,145,forward,wai,2,0
61,500,100,145,forward,wai,3,0
61,500,100,145,forward,wai,4,0
61,500,100,145,forward,wai,6,0
61,500,100,145,forward,wai,7,0
61,500,100,145,forward,wai,9,0
61,500,100,145,forward,wai,10,0
61,500,100,145,forward,wai,11,0
61,500,100,145,forward,wai,12,0
61,500,100,145,forward,wai,13,0
61,500,100,145,forward,wai,14,0
61,500,100,145,forward,wai,16,0
61,500,100,145,forward,wai,18,0
61,500,100,145,forward,null,1,0
61,500,100,145,forward,null,2,0
61,500,100,145,forward,null,4,0
61,500,100,145,forward,null,5,0
61,500,100,145,forward,null,6,0
61,500,100,145,forward,null,7,0
61,500,100,145,forward,null,8,0
61,500,100,145,forward,null,9,0
61,500,100,145,forward,null,10,0
61,500,100,145,forward,null,11,0
61,500,100,145,forward,null,12,0
61,500,100,145,forward,null,13,0
61,500,100,145,forward,null,15,0
61,500,100,145,forward,null,16,0
61,500,100,145,forward,null,17,0
61,500,100,145,forward,null,18,0
61,500,100,145,forward,null,19,0
61,500,100,145,forward,null,20,0
61,500,100,145,forward,null,21,0
61,500,100,145,forward,null,22,0
61,500,100,145,forward,null,24,0
61,500,100,145,forward,null,25,0
61,500,100,145,forward,null,26,0
61,500,100,145,forward,null,27,0
61,500,100,145,forward,null,28,0
61,500,100,145,forward,null,29,0
61,500,100,145,forward,null,30,0
61,500,100,145,forward,null,31,0
61,500,100,145,forward,null,32,0
61,500,100,145,forward,null,33,0
61,500,100,145,forward,null,34,0
61,500,100,145,forward,null,35,0
61,500,100,145,forward,null,36,0
61,500,100,145,forward,null,38,0
61,500,100,145,forward,null,39,0
61,500,100,145,forward,null,40,0
61,500,100,145,forward,null,41,0
61,500,100,145,forward,null,42,0
61,500,100,145,forward,null,43,0
61,500,100,145,forward,null,44,0
61,500,100,145,forward,null,45,0
61,500,100,145,forward,null,46,0
61,500,100,145,forward,null,47,0
61,500,100,145,forward,null,48,0
61,500,100,145,forward,null,50,0
61,500,100,145,forward,null,51,0
61,500,100,145,forward,null,52,0
61,500,100,145,forward,null,53,0
61,500,100,145,forward,null,54,0
61,500,100,145,forward,null,55,0
61,500,100,145,forward,null,56,0
61,500,100,145,forward,null,57,0
61,500,100,145,forward,null,59,0
61,500,100,145,forward,null,60,0
61,500,100,145,lasso,strong,3,19.055480658318473
61,500,100,145,lasso,strong,1,19.84832972162434
61,500,100,145,lasso,strong,4,18.069543959436423
61,500,100,145,lasso,strong,2,19.569301391140876
61,500,100,145,lasso,wai,19,0
61,500,100,145,lasso,wai,8,0
61,500,100,145,lasso,null,58,0
61,500,100,145,lasso,wai,5,0
61,500,100,145,lasso,wai,20,0
61,500,100,145,lasso,null,14,0
61,500,100,145,lasso,wai,17,0
61,500,100,145,lasso,null,3,0
61,500,100,145,lasso,wai,1,0
61,500,100,145,lasso,wbc,6,0.08585731936128128
61,500,100,145,lasso,null,49,0
61,500,100,145,lasso,wbc,10,0
61,500,100,145,lasso,null,37,0
61,500,100,145,lasso,wai,15,0
61,500,100,145,lasso,wbc,13,0
61,500,100,145,lasso,null,23,0
61,500,100,145,lasso,wbc,1,0
61,500,100,145,lasso,wbc,2,0
61,500,100,145,lasso,wbc,3,0
61,500,100,145,lasso,wbc,4,0
61,500,100,145,lasso,wbc,5,0
61,500,100,145,lasso,wbc,7,0
61,500,100,145,lasso,wbc,8,0
61,500,100,145,lasso,wbc,9,0
61,500,100,145,lasso,wbc,11,0
61,500,100,145,lasso,wbc,12,0
61,500,100,145,lasso,wbc,14,0
61,500,100,145,lasso,wbc,15,0
61,500,100,145,lasso,wbc,16,0
61,500,100,145,lasso,wai,2,0
61,500,100,145,lasso,wai,3,0
61,500,100,145,lasso,wai,4,0
61,500,100,145,lasso,wai,6,0
61,500,100,145,lasso,wai,7,0
61,500,100,145,lasso,wai,9,0
61,500,100,145,lasso,wai,10,0
61,500,100,145,lasso,wai,11,0
61,500,100,145,lasso,wai,12,0
61,500,100,145,lasso,wai,13,0
61,500,100,145,lasso,wai,14,0
61,500,100,145,lasso,wai,16,0
61,500,100,145,lasso,wai,18,0
61,500,100,145,lasso,null,1,0
61,500,100,145,lasso,null,2,0
61,500,100,145,lasso,null,4,0
61,500,100,145,lasso,null,5,0
61,500,100,145,lasso,null,6,0
61,500,100,145,lasso,null,7,0
61,500,100,145,lasso,null,8,0
61,500,100,145,lasso,null,9,0
61,500,100,145,lasso,null,10,0
61,500,100,145,lasso,null,11,0
61,500,100,145,lasso,null,12,0
61,500,100,145,lasso,null,13,0
61,500,100,145,lasso,null,15,0
61,500,100,145,lasso,null,16,0
61,500,100,145,lasso,null,17,0
61,500,100,145,lasso,null,18,0
61,500,100,145,lasso,null,19,0
61,500,100,145,lasso,null,20,0
61,500,100,145,lasso,null,21,0
61,500,100,145,lasso,null,22,0
